99
98
103
72
119
156
82
194
83
66
132
150
60
72
60
75
61
91
128
89
88
101
100
131
40
51
40
40
56
43
40
40
46
66
40
40
40
42
62
46
41
42
40
40
40
44
40
40
40
42
40
42
43
40
40
41
41
40
41
40
40
40
40
40
43
40
40
42
40
40
40
40
41
41
43
42
47
43
45
59
40
49
40
40
41
46
40
40
46
41
41
40
40
45
40
60
42
44
43
40
40
40
46
40
42
61
61
40
40
40
43
47
40
42
42
40
40
40
40
40
40
43
40
40
40
40
43
44
40
40
54
54
40
45
43
43
45
40
40
40
43
43
40
40
40
40
40
40
42
47
40
40
40
40
40
40
49
40
88
40
40
40
41
89
40
44
54
75
61
46
44
53
40
40
40
41
40
100
40
40
40
40
42
40
40
64
48
40
40
40
54
43
40
40
40
71
40
89
53
105
45
79
40
40
40
40
41
40
40
43
40
40
42
40
40
40
41
50
55
43
48
48
48
45
40
40
40
68
42
50
42
42
40
89
56
40
89
42
40
70
40
40
42
42
40
40
40
43
40
40
41
40
40
40
43
44
42
40
45
45
40
40
40
54
42
45
43
43
40
40
42
40
49
41
40
40
46
40
40
40
42
40
42
62
41
40
41
40
41
43
43
41
41
41
43
41
41
41
41
55
44
43
40
42
40
40
43
44
40
40
52
41
43
43
43
43
40
40
43
44
40
40
40
40
44
43
43
43
40
40
43
43
40
40
40
40
44
42
40
40
40
44
44
40
40
40
40
61
40
40
42
43
51
40
40
40
40
54
40
40
40
40
40
40
40
42
48
40
40
40
40
51
40
40
42
40
49
40
40
42
40
42
40
57
40
40
40
40
69
40
40
43
44
40
40
40
54
56
40
40
41
40
73
42
78
107
82
40
41
41
41
68
84
122
99
70
181
84
80
54
40
49
40
40
40
40
40
40
40
40
40
40
41
40
40
43
41
41
40
61
40
40
40
95
41
40
41
40
40
43
42
43
41
40
40
40
40
42
44
40
40
40
56
40
40
40
40
40
40
40
40
40
47
57
40
40
40
40
63
40
43
43
48
41
41
43
40
40
51
40
40
40
40
42
40
40
40
40
41
40
44
40
40
40
42
45
40
42
40
40
44
50
40
40
40
40
42
40
42
40
40
43
63
40
40
40
40
40
40
40
40
40
40
40
40
40
48
40
40
68
40
41
43
89
40
40
40
64
41
73
40
40
41
40
43
40
75
40
43
40
42
40
63
40
41
40
49
49
49
40
43
40
88
40
40
42
41
41
41
58
65
40
46
48
61
40
61
48
44
45
76
40
40
59
53
63
41
40
42
40
40
41
40
40
40
40
40
40
40
40
48
47
42
40
40
41
40
42
43
40
40
40
40
55
40
43
40
40
40
40
42
40
40
40
40
40
40
43
41
40
40
40
40
44
45
42
42
42
47
41
42
40
40
40
42
42
58
40
40
48
40
40
43
43
44
44
61
40
40
71
56
40
44
45
69
40
51
40
40
57
43
40
40
43
40
43
40
40
40
40
40
40
42
43
40
40
41
41
43
43
40
42
42
52
40
40
40
61
42
42
40
43
40
40
56
40
40
40
47
43
40
41
43
40
40
43
43
40
40
40
77
40
40
40
40
42
40
41
40
40
40
40
40
40
40
40
